timestamp,symbol,open,high,low,close,volume
2024-06-25,SOL,132.34,139.9,131.2,136.58,3963661.704
2024-06-25,SUI,0.8949,0.907,0.8695,0.8785,23223876.4
2024-06-26,ARB,0.8297,0.8392,0.7924,0.8123,44867767.1
2024-06-26,ETH,3394.91,3426.75,3325.01,3371.44,206949.3418
2024-06-26,OP,1.763,1.8,1.709,1.786,11537107.75
2024-06-26,POL,0.5674,0.5717,0.5458,0.5517,38278694.6
2024-06-26,SOL,136.57,140.41,134.85,136.81,2503428.066
2024-06-26,SUI,0.8783,0.8905,0.8201,0.8297,20735647.8
2024-06-27,ARB,0.8123,0.835,0.8016,0.8229,43509641.7
2024-06-27,ETH,3371.77,3477.0,3361.74,3450.44,201041.6609
2024-06-27,OP,1.787,1.839,1.731,1.8,16808884.04
2024-06-27,POL,0.5518,0.5713,0.5435,0.567,35587297.0
2024-06-27,SOL,136.81,151.21,135.2,149.71,4450967.436
2024-06-27,SUI,0.8296,0.8714,0.8257,0.8368,16023314.4
2024-06-28,ARB,0.8229,0.8345,0.7893,0.7915,43139740.3
2024-06-28,ETH,3450.44,3487.7,3365.22,3380.15,221634.3435
2024-06-28,OP,1.8,1.843,1.744,1.75,11721144.84
2024-06-28,POL,0.567,0.5718,0.5525,0.5531,37132393.7
2024-06-28,SOL,149.71,150.84,139.01,140.03,3339031.267
2024-06-28,SUI,0.8368,0.8448,0.7864,0.7908,19491347.4
2024-06-29,ARB,0.7916,0.8027,0.7771,0.7796,23531310.4
2024-06-29,ETH,3380.15,3408.32,3371.86,3378.8,88329.7651
2024-06-29,OP,1.751,1.794,1.736,1.742,5727500.6
2024-06-29,POL,0.5531,0.5634,0.547,0.548,18181588.3
2024-06-29,SOL,140.03,143.26,139.67,140.28,1468985.543
2024-06-29,SUI,0.7907,0.8059,0.78,0.7825,11303682.5
2024-06-30,ARB,0.7797,0.8056,0.7691,0.8019,26938430.3
2024-06-30,ETH,3378.8,3460.0,3352.66,3438.16,141221.6185
2024-06-30,OP,1.742,1.808,1.721,1.803,8605543.7
2024-06-30,POL,0.548,0.5655,0.5444,0.561,28382563.4
2024-06-30,SOL,140.28,147.62,137.09,146.61,2086670.189
2024-06-30,SUI,0.7825,0.825,0.7728,0.8201,14990091.2
2024-07-01,ARB,0.8019,0.8185,0.7774,0.7801,34089165.6
2024-07-01,ETH,3438.16,3524.94,3423.78,3442.2,224273.2122
2024-07-01,OP,1.804,1.868,1.744,1.753,10952391.73
2024-07-01,POL,0.5611,0.5696,0.5535,0.5578,31731138.0
2024-07-01,SOL,146.61,149.36,145.87,146.67,2280252.836
2024-07-01,SUI,0.82,0.8357,0.8056,0.8092,12705330.0
2024-07-02,ARB,0.7801,0.7865,0.7722,0.7832,29457771.9
2024-07-02,ETH,3442.2,3464.12,3402.0,3421.35,137932.7014
2024-07-02,OP,1.753,1.787,1.733,1.771,8652482.67
2024-07-02,POL,0.5579,0.5744,0.5556,0.5715,29733593.6
2024-07-02,SOL,146.68,155.0,146.14,154.03,2776061.292
2024-07-02,SUI,0.8092,0.837,0.7997,0.8254,12702147.7
2024-07-03,ARB,0.7833,0.7894,0.7505,0.764,53507207.0
2024-07-03,ETH,3421.35,3432.1,3251.0,3295.48,310408.451
2024-07-03,OP,1.772,1.783,1.615,1.637,14718460.63
2024-07-03,POL,0.5716,0.574,0.5262,0.5311,56467365.7
2024-07-03,SOL,154.03,154.5,139.01,140.84,4189341.933
2024-07-03,SUI,0.8256,0.83,0.7673,0.776,19755637.7
2024-07-04,ARB,0.7641,0.7681,0.6696,0.6793,90379843.3
2024-07-04,ETH,3295.49,3313.45,3050.34,3059.7,450402.5692
2024-07-04,OP,1.637,1.651,1.429,1.443,26873182.87
2024-07-04,POL,0.5311,0.5356,0.4926,0.4943,89917768.9
2024-07-04,SOL,140.84,142.75,127.2,127.86,5230812.158
2024-07-04,SUI,0.7761,0.7835,0.6697,0.6736,44684192.6
2024-07-05,ARB,0.6793,0.6806,0.5649,0.6228,191818334.6
2024-07-05,ETH,3059.7,3110.0,2810.0,2981.78,886994.3753
2024-07-05,OP,1.443,1.446,1.222,1.33,63428583.87
2024-07-05,POL,0.4944,0.4949,0.4281,0.4678,201677512.0
2024-07-05,SOL,127.85,136.58,121.0,134.32,7669471.231
2024-07-05,SUI,0.6735,0.6748,0.5728,0.6439,98167274.0
2024-07-06,ARB,0.6228,0.6988,0.6137,0.6931,55489642.0
2024-07-06,ETH,2981.79,3081.78,2955.06,3066.83,214487.9713
2024-07-06,OP,1.331,1.499,1.314,1.487,19958147.26
2024-07-06,POL,0.4678,0.5086,0.4652,0.5063,41811705.3
2024-07-06,SOL,134.32,144.35,132.33,143.05,2873919.136
2024-07-06,SUI,0.6439,0.7003,0.6398,0.6938,23188963.4
2024-07-07,ARB,0.6931,0.7098,0.6489,0.6505,62961258.7
2024-07-07,ETH,3066.83,3073.08,2922.24,2931.0,179892.7612
2024-07-07,OP,1.487,1.494,1.375,1.382,14407020.22
2024-07-07,POL,0.5062,0.5062,0.475,0.4778,40925236.5
2024-07-07,SOL,143.05,143.33,131.23,131.64,2590805.369
2024-07-07,SUI,0.6938,0.6981,0.6368,0.64,25868404.1
2024-07-08,ARB,0.6505,0.6887,0.6047,0.6678,110430265.9
2024-07-08,ETH,2930.99,3097.06,2822.8,3019.01,500445.0105
2024-07-08,OP,1.383,1.532,1.318,1.482,30886785.49
2024-07-08,POL,0.4779,0.5148,0.46,0.5018,90601152.6
2024-07-08,SOL,131.64,142.0,127.77,139.81,5708358.008
2024-07-08,SUI,0.6401,0.697,0.6126,0.6734,42404731.7
2024-07-09,ARB,0.6677,0.7155,0.6611,0.7102,57670961.6
2024-07-09,ETH,3019.01,3115.2,3004.0,3066.65,280358.1424
2024-07-09,OP,1.482,1.628,1.473,1.619,19940301.83
2024-07-09,POL,0.5019,0.5087,0.4934,0.5009,51767620.9
2024-07-09,SOL,139.81,144.33,136.45,141.42,3363673.606
2024-07-09,SUI,0.6733,0.7559,0.6666,0.7434,35158769.2
2024-07-10,ARB,0.7103,0.7318,0.6951,0.7137,57524602.3
2024-07-10,ETH,3066.65,3151.51,3024.0,3101.05,270827.0844
2024-07-10,OP,1.617,1.686,1.581,1.676,17188273.17
2024-07-10,POL,0.501,0.5158,0.4928,0.5128,41509428.4
2024-07-10,SOL,141.43,146.2,138.6,141.98,2700825.893
2024-07-10,SUI,0.7434,0.7677,0.7193,0.7379,36383341.8
2024-07-11,ARB,0.7138,0.7353,0.6818,0.6932,47300398.1
2024-07-11,ETH,3101.06,3217.24,3054.76,3099.57,289229.32
2024-07-11,OP,1.677,1.723,1.643,1.659,11996779.13
2024-07-11,POL,0.5129,0.5248,0.4964,0.498,48765340.7
2024-07-11,SOL,141.99,146.1,135.64,135.73,3363094.13
2024-07-11,SUI,0.738,0.7786,0.7267,0.7558,33474603.6
2024-07-12,ARB,0.6931,0.7085,0.6794,0.6991,32584998.1
2024-07-12,ETH,3099.57,3157.89,3045.58,3133.88,185745.1825
2024-07-12,OP,1.66,1.753,1.639,1.712,15663590.65
2024-07-12,POL,0.498,0.5099,0.4914,0.5071,34589918.3
2024-07-12,SOL,135.73,140.55,133.92,139.46,2929528.431
2024-07-12,SUI,0.7559,0.7718,0.7308,0.7483,22967832.9
2024-07-13,ARB,0.6991,0.7089,0.6897,0.7003,38134607.4
2024-07-13,ETH,3133.89,3201.8,3113.37,3175.93,119302.4769
2024-07-13,OP,1.712,1.741,1.668,1.689,9222136.65
2024-07-13,POL,0.5072,0.5362,0.5051,0.5311,37055004.0
2024-07-13,SOL,139.47,143.6,137.94,141.9,1357177.621
2024-07-13,SUI,0.7484,0.7673,0.7428,0.7579,9163058.1
2024-07-14,ARB,0.7003,0.726,0.6936,0.7217,34232341.2
2024-07-14,ETH,3175.93,3268.72,3163.67,3245.08,165430.7716
2024-07-14,OP,1.69,1.829,1.689,1.801,11358951.47
2024-07-14,POL,0.5311,0.535,0.5176,0.5308,32844757.4
2024-07-14,SOL,141.89,148.56,141.87,147.66,2997466.757
2024-07-14,SUI,0.7579,0.8194,0.7569,0.8073,23343492.4
2024-07-15,ARB,0.7217,0.7775,0.7183,0.7733,60417884.0
2024-07-15,ETH,3245.2,3493.63,3233.22,3483.39,314296.8452
2024-07-15,OP,1.8,1.871,1.759,1.851,18820118.33
2024-07-15,POL,0.5308,0.5496,0.5289,0.5486,59246565.5
2024-07-15,SOL,147.66,159.95,147.0,159.38,3428848.522
2024-07-15,SUI,0.807,0.8496,0.7931,0.8442,22725535.0
2024-07-16,ARB,0.7735,0.7797,0.7214,0.7518,70248939.6
2024-07-16,ETH,3483.2,3498.59,3346.55,3444.13,376128.7869
2024-07-16,OP,1.851,1.865,1.707,1.79,25233489.44
2024-07-16,POL,0.5487,0.5524,0.5193,0.543,76133902.6
2024-07-16,SOL,159.37,162.49,152.57,160.62,3988105.454
2024-07-16,SUI,0.844,0.8836,0.8159,0.8673,32832533.2
2024-07-17,ARB,0.7518,0.779,0.7412,0.7471,66671941.9
2024-07-17,ETH,3444.14,3517.0,3376.0,3387.05,297812.5162
2024-07-17,OP,1.791,1.89,1.79,1.81,14956586.77
2024-07-17,POL,0.543,0.561,0.5393,0.5395,52939714.0
2024-07-17,SOL,160.62,163.8,154.68,155.5,2840583.09
2024-07-17,SUI,0.8674,0.892,0.8391,0.8401,26136809.1
2024-07-18,ARB,0.7471,0.7689,0.7273,0.7475,51523543.8
2024-07-18,ETH,3387.05,3489.98,3367.2,3426.5,241950.3457
2024-07-18,OP,1.81,1.845,1.75,1.826,11849794.63
2024-07-18,POL,0.5394,0.5519,0.5101,0.5167,89699585.3
2024-07-18,SOL,155.5,161.6,155.07,159.22,2584704.124
2024-07-18,SUI,0.8402,0.8568,0.7862,0.8109,27442227.9
2024-07-19,ARB,0.7476,0.777,0.7256,0.774,43356648.8
2024-07-19,ETH,3426.49,3540.27,3377.0,3503.53,299511.6422
2024-07-19,OP,1.827,1.961,1.776,1.956,15720984.68
2024-07-19,POL,0.5167,0.5345,0.506,0.5332,60603333.3
2024-07-19,SOL,159.22,172.42,156.07,169.13,4685513.24
2024-07-19,SUI,0.811,0.8631,0.7965,0.854,27127662.0
2024-07-20,ARB,0.7739,0.795,0.7654,0.7789,43651089.1
2024-07-20,ETH,3503.53,3539.65,3480.0,3517.5,147510.8165
2024-07-20,OP,1.955,1.973,1.909,1.926,7348364.3
2024-07-20,POL,0.5331,0.5426,0.5273,0.5413,35095414.8
2024-07-20,SOL,169.12,175.1,167.27,173.6,2047796.046
2024-07-20,SUI,0.854,0.8918,0.8434,0.8503,36547373.6
2024-07-21,ARB,0.7788,0.8073,0.7522,0.8026,51778808.7
2024-07-21,ETH,3517.5,3547.0,3411.4,3535.92,218890.9656
2024-07-21,OP,1.926,1.983,1.864,1.973,14029673.92
2024-07-21,POL,0.5413,0.5494,0.5215,0.5483,44021516.4
2024-07-21,SOL,173.6,185.17,170.27,184.49,3684536.411
2024-07-21,SUI,0.8505,0.8596,0.8104,0.8591,22050839.5
2024-07-22,ARB,0.8026,0.8085,0.7554,0.7599,42722346.1
2024-07-22,ETH,3535.93,3562.82,3422.34,3439.6,207859.5043
2024-07-22,OP,1.973,1.989,1.86,1.874,9428451.7
2024-07-22,POL,0.5484,0.5524,0.5269,0.5305,42702028.8
2024-07-22,SOL,184.49,185.0,176.71,178.9,3345609.525
2024-07-22,SUI,0.8593,0.9024,0.8258,0.8314,33518533.2
2024-07-23,ARB,0.7598,0.8283,0.7542,0.7992,169801551.7
2024-07-23,ETH,3439.61,3541.0,3389.0,3482.51,500568.7811
2024-07-23,OP,1.874,1.962,1.815,1.871,20400938.36
2024-07-23,POL,0.5305,0.5581,0.5191,0.5327,89175149.8
2024-07-23,SOL,178.9,180.54,169.72,173.03,3895827.332
2024-07-23,SUI,0.8314,0.8471,0.8,0.8145,23866701.7
2024-07-24,ARB,0.7991,0.8006,0.7351,0.7394,58274150.8
2024-07-24,ETH,3482.51,3487.82,3300.0,3335.81,275479.0506
2024-07-24,OP,1.871,1.889,1.729,1.735,8285169.82
2024-07-24,POL,0.5326,0.5404,0.5135,0.517,39847244.8
2024-07-24,SOL,173.03,182.5,170.9,178.06,3845177.713
2024-07-24,SUI,0.8144,0.8262,0.7646,0.7709,19026972.0
2024-07-25,ARB,0.7394,0.7417,0.6723,0.6984,82804101.6
2024-07-25,ETH,3335.82,3342.5,3087.53,3175.48,494282.6398
2024-07-25,OP,1.736,1.751,1.628,1.694,13575367.79
2024-07-25,POL,0.517,0.5201,0.4813,0.4973,56721547.3
2024-07-25,SOL,178.07,179.59,165.42,171.85,4859387.428
2024-07-25,SUI,0.7708,0.7717,0.71,0.7497,31015641.8
2024-07-26,ARB,0.6983,0.7327,0.6966,0.7264,34797205.3
2024-07-26,ETH,3175.47,3286.36,3171.0,3274.61,260237.4641
2024-07-26,OP,1.694,1.764,1.69,1.735,6435497.88
2024-07-26,POL,0.4972,0.5152,0.4965,0.5147,28873339.6
2024-07-26,SOL,171.86,185.01,171.69,183.06,3030603.246
2024-07-26,SUI,0.7496,0.7934,0.7466,0.7872,15562233.3
2024-07-27,ARB,0.7264,0.7422,0.7054,0.7209,33865901.1
2024-07-27,ETH,3274.6,3327.59,3191.01,3249.01,231991.9037
2024-07-27,OP,1.735,1.784,1.701,1.745,6843034.49
2024-07-27,POL,0.5147,0.5238,0.508,0.5171,30135692.6
2024-07-27,SOL,183.07,188.33,178.11,183.92,3518852.056
2024-07-27,SUI,0.7872,0.799,0.7631,0.7844,15518756.2
2024-07-28,ARB,0.7209,0.7245,0.7055,0.7124,18002781.9
2024-07-28,ETH,3249.0,3284.3,3198.11,3270.16,103529.8329
2024-07-28,OP,1.746,1.76,1.683,1.703,4241232.85
2024-07-28,POL,0.517,0.5205,0.5046,0.5086,18350968.7
2024-07-28,SOL,183.92,186.77,181.16,184.9,1901473.957
2024-07-28,SUI,0.7844,0.7844,0.7435,0.7498,10504405.1
2024-07-29,ARB,0.7124,0.736,0.6968,0.7038,40943292.4
2024-07-29,ETH,3270.16,3396.77,3258.0,3317.66,318471.5055
2024-07-29,OP,1.703,1.769,1.657,1.667,8254560.32
2024-07-29,POL,0.5087,0.5247,0.5086,0.5102,43097594.3
2024-07-29,SOL,184.91,193.98,181.57,182.57,4024560.314
2024-07-29,SUI,0.7498,0.7851,0.7362,0.74,22378568.5
2024-07-30,ARB,0.7038,0.7108,0.6646,0.6781,26351802.1
2024-07-30,ETH,3317.66,3366.4,3233.18,3279.21,197277.1641
2024-07-30,OP,1.667,1.715,1.59,1.629,6890150.06
2024-07-30,POL,0.5102,0.53,0.4995,0.5053,39735502.1
2024-07-30,SOL,182.57,184.95,175.39,179.16,3074498.493
2024-07-30,SUI,0.7401,0.7511,0.694,0.7078,16197072.1
2024-07-31,ARB,0.6782,0.688,0.6526,0.6575,32546815.1
2024-07-31,ETH,3279.2,3350.0,3213.75,3232.74,233711.3352
2024-07-31,OP,1.629,1.665,1.562,1.582,6707638.23
2024-07-31,POL,0.5054,0.5207,0.4911,0.4957,55870755.9
2024-07-31,SOL,179.16,185.1,171.61,171.71,3250862.527
2024-07-31,SUI,0.7078,0.7264,0.6936,0.7071,20256732.5
2024-08-01,ARB,0.6574,0.6622,0.6134,0.6538,57530407.4
2024-08-01,ETH,3232.74,3242.57,3080.02,3203.4,323285.6105
2024-08-01,OP,1.582,1.605,1.463,1.574,10295948.66
2024-08-01,POL,0.4957,0.505,0.466,0.4918,76932821.5
2024-08-01,SOL,171.7,172.91,157.91,167.37,5523497.615
2024-08-01,SUI,0.7071,0.718,0.6571,0.6961,30174666.1
2024-08-02,ARB,0.6537,0.656,0.5941,0.6034,48669052.0
2024-08-02,ETH,3203.4,3218.6,2967.0,2989.61,385704.0395
2024-08-02,OP,1.573,1.589,1.431,1.463,13581514.61
2024-08-02,POL,0.4917,0.4948,0.4565,0.468,66441571.9
2024-08-02,SOL,167.37,169.43,150.0,152.77,5553017.934
2024-08-02,SUI,0.6959,0.7007,0.6347,0.6381,28628162.9
2024-08-03,ARB,0.6034,0.6272,0.585,0.6072,58662150.9
2024-08-03,ETH,2989.61,3018.02,2859.0,2903.64,344595.3157
2024-08-03,OP,1.463,1.516,1.375,1.423,14783587.39
2024-08-03,POL,0.468,0.4738,0.442,0.4547,52370172.5
2024-08-03,SOL,152.78,154.05,140.0,142.52,5444954.693
2024-08-03,SUI,0.6381,0.6537,0.5938,0.6104,27580379.5
2024-08-04,ARB,0.6072,0.6194,0.5527,0.5651,64085245.8
2024-08-04,ETH,2903.65,2935.46,2630.0,2688.92,512064.2612
2024-08-04,OP,1.424,1.448,1.286,1.33,12037674.24
2024-08-04,POL,0.4546,0.4584,0.4092,0.4216,64211161.4
2024-08-04,SOL,142.53,146.08,131.22,138.33,7037715.285
2024-08-04,SUI,0.6105,0.6297,0.563,0.5775,32259200.0
2024-08-05,ARB,0.5651,0.5686,0.4287,0.4818,321232723.5
2024-08-05,ETH,2688.91,2697.44,2111.0,2419.59,2670604.1003
2024-08-05,OP,1.33,1.339,1.061,1.17,64695529.81
2024-08-05,POL,0.4215,0.4249,0.3342,0.3844,430337750.9
2024-08-05,SOL,138.32,139.37,110.0,129.78,24267557.819
2024-08-05,SUI,0.5777,0.5815,0.4625,0.5348,143632639.7
2024-08-06,ARB,0.4819,0.5227,0.4811,0.5027,97347133.9
2024-08-06,ETH,2419.76,2556.23,2414.19,2461.33,642283.8038
2024-08-06,OP,1.171,1.332,1.169,1.275,23779993.78
2024-08-06,POL,0.3844,0.4176,0.3838,0.4079,76895915.2
2024-08-06,SOL,129.79,149.59,129.4,144.4,8362643.634
2024-08-06,SUI,0.5349,0.6156,0.5342,0.6012,43417143.4
2024-08-07,ARB,0.5026,0.5235,0.476,0.4847,73377662.9
2024-08-07,ETH,2461.33,2551.32,2309.04,2342.8,630115.4228
2024-08-07,OP,1.275,1.322,1.182,1.199,12143625.19
2024-08-07,POL,0.4078,0.4171,0.3874,0.392,64014814.9
2024-08-07,SOL,144.4,155.0,142.21,144.77,8372307.587
2024-08-07,SUI,0.6013,0.6504,0.5905,0.6167,71136394.1
2024-08-08,ARB,0.4847,0.559,0.4778,0.5548,70594980.9
2024-08-08,ETH,2342.79,2724.1,2320.4,2682.5,586502.8754
2024-08-08,OP,1.199,1.427,1.178,1.426,17381837.1
2024-08-08,POL,0.392,0.433,0.3864,0.4317,68656639.3
2024-08-08,SOL,144.78,163.7,141.4,163.13,7303133.96
2024-08-08,SUI,0.6168,0.8628,0.6,0.8525,106374470.5
2024-08-09,ARB,0.5548,0.5907,0.5356,0.5774,94995162.9
2024-08-09,ETH,2682.5,2707.98,2552.61,2598.78,406739.9611
2024-08-09,OP,1.427,1.442,1.358,1.41,10637997.09
2024-08-09,POL,0.4317,0.432,0.4138,0.4218,41725085.7
2024-08-09,SOL,163.12,163.54,150.72,156.28,4098735.233
2024-08-09,SUI,0.8525,0.8799,0.8246,0.8552,86091811.2
2024-08-10,ARB,0.5774,0.5909,0.5609,0.5773,50268783.6
2024-08-10,ETH,2598.79,2644.7,2576.49,2609.92,171012.3619
2024-08-10,OP,1.41,1.456,1.384,1.426,7715295.23
2024-08-10,POL,0.4218,0.4315,0.4185,0.4263,21806972.3
2024-08-10,SOL,156.29,158.75,152.54,154.01,1885839.233
2024-08-10,SUI,0.8555,0.96,0.8482,0.9196,90203179.2
2024-08-11,ARB,0.5773,0.5971,0.5483,0.5521,54476821.1
2024-08-11,ETH,2609.92,2720.0,2540.0,2555.38,297098.9145
2024-08-11,OP,1.427,1.482,1.3,1.309,13437657.5
2024-08-11,POL,0.4262,0.4378,0.4024,0.403,35693603.0
2024-08-11,SOL,154.01,158.0,141.2,141.57,3468314.255
2024-08-11,SUI,0.9195,0.9306,0.8585,0.8737,83318637.8
2024-08-12,ARB,0.5521,0.5969,0.5451,0.5892,71398366.6
2024-08-12,ETH,2555.38,2750.0,2510.05,2722.3,483414.2506
2024-08-12,OP,1.309,1.43,1.291,1.38,20958164.73
2024-08-12,POL,0.403,0.4329,0.4017,0.4263,53811992.1
2024-08-12,SOL,141.56,150.79,141.2,146.29,4946945.239
2024-08-12,SUI,0.8735,1.1174,0.8731,1.0143,207599158.1
2024-08-13,ARB,0.5892,0.5925,0.5662,0.5789,43145268.4
2024-08-13,ETH,2722.3,2738.4,2611.37,2702.44,325668.6964
2024-08-13,OP,1.38,1.386,1.315,1.365,9797276.85
2024-08-13,POL,0.4263,0.427,0.4111,0.4221,41533861.4
2024-08-13,SOL,146.29,149.82,142.92,146.65,2865655.423
2024-08-13,SUI,1.0143,1.0165,0.9324,0.9552,97919896.3
2024-08-14,ARB,0.5788,0.5879,0.5544,0.5617,57301949.2
2024-08-14,ETH,2702.44,2780.0,2632.2,2661.45,338808.7141
2024-08-14,OP,1.366,1.399,1.295,1.327,12096962.67
2024-08-14,POL,0.422,0.4254,0.4071,0.4238,46223299.4
2024-08-14,SOL,146.65,152.18,142.36,143.71,3927148.647
2024-08-14,SUI,0.9552,0.9728,0.886,0.934,95649879.3
2024-08-15,ARB,0.5618,0.5704,0.5307,0.5359,54818059.9
2024-08-15,ETH,2661.45,2675.6,2515.71,2569.89,356546.8059
2024-08-15,OP,1.328,1.342,1.224,1.25,15812054.86
2024-08-15,POL,0.4238,0.432,0.3964,0.4012,72765037.2
2024-08-15,SOL,143.7,147.64,137.78,142.58,4229038.816
2024-08-15,SUI,0.934,0.9394,0.8231,0.8452,90003021.0
2024-08-16,ARB,0.5359,0.55,0.5211,0.5335,39518861.4
2024-08-16,ETH,2569.9,2630.97,2550.04,2592.73,270684.1373
2024-08-16,OP,1.251,1.3,1.234,1.28,12419981.64
2024-08-16,POL,0.4011,0.4078,0.3921,0.404,45240186.1
2024-08-16,SOL,142.58,144.88,136.1,139.04,4035320.605
2024-08-16,SUI,0.8452,0.8847,0.8062,0.8117,74650146.7
2024-08-17,ARB,0.5336,0.544,0.5307,0.5402,18464408.2
2024-08-17,ETH,2592.72,2629.69,2587.5,2614.51,89348.676
2024-08-17,OP,1.281,1.343,1.259,1.342,15438984.64
2024-08-17,POL,0.4041,0.4105,0.4013,0.4105,17561915.8
2024-08-17,SOL,139.04,141.99,137.61,141.93,1561594.103
2024-08-17,SUI,0.8118,0.851,0.7982,0.8281,49766820.4
2024-08-18,ARB,0.5403,0.5544,0.5355,0.537,24095582.6
2024-08-18,ETH,2614.51,2689.16,2594.53,2612.15,174074.0585
2024-08-18,OP,1.342,1.376,1.318,1.335,11816875.89
2024-08-18,POL,0.4104,0.4191,0.4071,0.4116,26608569.2
2024-08-18,SOL,141.92,147.31,140.56,142.42,2352046.743
2024-08-18,SUI,0.8281,0.8573,0.8182,0.8246,51174429.8
2024-08-19,ARB,0.537,0.5425,0.5264,0.5404,35212149.4
2024-08-19,ETH,2612.15,2648.08,2563.58,2636.36,224867.1336
2024-08-19,OP,1.335,1.388,1.302,1.37,14922615.18
2024-08-19,POL,0.4117,0.4305,0.4093,0.4301,59537048.9
2024-08-19,SOL,142.42,146.19,140.33,144.29,2940357.953
2024-08-19,SUI,0.8247,0.9172,0.8104,0.9012,76421562.7
2024-08-20,ARB,0.5405,0.5543,0.5268,0.5353,46490798.5
2024-08-20,ETH,2636.36,2695.0,2555.0,2572.82,281315.8751
2024-08-20,OP,1.37,1.404,1.32,1.352,8385072.9
2024-08-20,POL,0.43,0.4669,0.4287,0.4615,69615970.5
2024-08-20,SOL,144.28,148.83,141.0,142.27,3021467.596
2024-08-20,SUI,0.9012,0.9295,0.8657,0.8706,64981265.0
2024-08-21,ARB,0.5353,0.5595,0.5263,0.5528,46851310.1
2024-08-21,ETH,2572.81,2663.74,2536.22,2630.71,245286.6218
2024-08-21,OP,1.352,1.451,1.339,1.448,9901100.08
2024-08-21,POL,0.4614,0.53,0.4562,0.5251,157388732.1
2024-08-21,SOL,142.27,144.42,138.7,142.79,2519581.859
2024-08-21,SUI,0.8706,0.8845,0.8323,0.8496,51840109.5
2024-08-22,ARB,0.5529,0.5691,0.5422,0.5617,49073388.5
2024-08-22,ETH,2630.71,2644.69,2584.2,2622.88,199063.1196
2024-08-22,OP,1.449,1.518,1.416,1.51,9674080.69
2024-08-22,POL,0.525,0.5399,0.5154,0.532,132608795.8
2024-08-22,SOL,142.78,144.88,140.63,143.22,1825402.718
2024-08-22,SUI,0.8495,0.8652,0.8334,0.852,32927573.8
2024-08-23,ARB,0.5618,0.6093,0.561,0.6027,68546709.3
2024-08-23,ETH,2622.89,2799.13,2621.4,2762.48,401786.4447
2024-08-23,OP,1.511,1.64,1.504,1.614,13713288.01
2024-08-23,POL,0.5319,0.5446,0.5186,0.5377,103466383.7
2024-08-23,SOL,143.23,154.08,142.68,153.26,3781090.162
2024-08-23,SUI,0.8521,1.0365,0.851,1.0158,127653951.2
2024-08-24,ARB,0.6027,0.6366,0.5976,0.6216,69988707.5
2024-08-24,ETH,2762.49,2820.0,2731.26,2768.0,263542.9441
2024-08-24,OP,1.614,1.647,1.578,1.605,11652560.18
2024-08-24,POL,0.5377,0.5819,0.5308,0.5711,117390094.6
2024-08-24,SOL,153.27,162.3,151.97,160.67,3739086.949
2024-08-24,SUI,1.0158,1.0565,0.9855,1.018,72774929.3
2024-08-25,ARB,0.6216,0.6222,0.5891,0.5976,52253259.3
2024-08-25,ETH,2768.01,2792.28,2733.21,2746.13,154527.2352
2024-08-25,OP,1.605,1.607,1.522,1.551,10515733.43
2024-08-25,POL,0.5711,0.575,0.5225,0.5244,109526500.6
2024-08-25,SOL,160.67,162.0,155.25,158.92,2629083.703
2024-08-25,SUI,1.018,1.022,0.9566,0.999,51571297.2
2024-08-26,ARB,0.5978,0.6052,0.5687,0.5711,54469415.6
2024-08-26,ETH,2746.12,2762.0,2666.66,2680.49,211708.1247
2024-08-26,OP,1.551,1.566,1.471,1.485,9343392.62
2024-08-26,POL,0.5245,0.5279,0.5016,0.5022,79206147.0
2024-08-26,SOL,158.92,162.0,155.53,157.12,3318398.041
2024-08-26,SUI,0.9988,1.0144,0.9263,0.9265,61512975.2
2024-08-27,ARB,0.571,0.5799,0.5124,0.5253,74831487.4
2024-08-27,ETH,2680.49,2699.98,2392.96,2457.33,412660.7197
2024-08-27,OP,1.485,1.517,1.351,1.373,17608818.49
2024-08-27,POL,0.5022,0.5145,0.4588,0.4662,92323260.8
2024-08-27,SOL,157.12,159.69,145.03,146.79,3650375.766
2024-08-27,SUI,0.9265,0.9768,0.8321,0.8475,98545184.1
2024-08-28,ARB,0.5252,0.5376,0.5065,0.522,75299125.1
2024-08-28,ETH,2457.33,2554.6,2418.8,2528.33,451266.634
2024-08-28,OP,1.373,1.441,1.36,1.425,17260993.5
2024-08-28,POL,0.4662,0.4667,0.4253,0.4367,174478350.8
2024-08-28,SOL,146.78,149.3,140.53,143.95,4270867.034
2024-08-28,SUI,0.8475,0.8513,0.7624,0.8098,102134172.2
2024-08-29,ARB,0.5219,0.5341,0.5067,0.5129,41012369.9
2024-08-29,ETH,2528.33,2595.4,2505.88,2527.61,237002.9632
2024-08-29,OP,1.426,1.496,1.402,1.426,11951499.98
2024-08-29,POL,0.4367,0.4463,0.4144,0.4252,98713822.8
2024-08-29,SOL,143.96,147.36,138.05,140.0,2921816.829
2024-08-29,SUI,0.8099,0.8545,0.793,0.8034,43376613.9
2024-08-30,ARB,0.5128,0.5165,0.4857,0.5138,57749952.8
2024-08-30,ETH,2527.6,2552.17,2431.14,2526.0,338379.1941
2024-08-30,OP,1.425,1.478,1.368,1.47,11867006.76
2024-08-30,POL,0.4251,0.4303,0.399,0.421,89587645.1
2024-08-30,SOL,140.01,141.11,132.04,137.99,4038797.169
2024-08-30,SUI,0.8031,0.8378,0.7662,0.8319,54436347.4
